student_id,activity,estimated_gain,observed_activity,observed_gain
10833,Advanced Practice,3.627013724749739,Advanced Practice,3.53
10834,Concept Review,3.424860371619123,Critical Thinking Activity,3.61
10834,Practice Questions,3.021346467840181,Critical Thinking Activity,3.61
10834,Application Exercise,3.405683230198837,Critical Thinking Activity,3.61
10834,Critical Thinking Activity,3.3523870570886087,Critical Thinking Activity,3.61
10834,Advanced Practice,3.235954509572982,Critical Thinking Activity,3.61
10835,Concept Review,1.9984463648696842,Critical Thinking Activity,3.01
10835,Practice Questions,2.1477523742213216,Critical Thinking Activity,3.01
10835,Application Exercise,1.7041055320075023,Critical Thinking Activity,3.01
10835,Critical Thinking Activity,1.918523003754735,Critical Thinking Activity,3.01
10835,Advanced Practice,2.2789448534888437,Critical Thinking Activity,3.01
10836,Concept Review,2.530955703107972,Advanced Practice,1.99
10836,Practice Questions,2.709043158981526,Advanced Practice,1.99
10836,Application Exercise,2.4434603215717687,Advanced Practice,1.99
10836,Critical Thinking Activity,2.650737209267157,Advanced Practice,1.99
10836,Advanced Practice,2.2079683016009315,Advanced Practice,1.99
10837,Concept Review,5.460236554974276,Concept Review,7.27
10837,Practice Questions,4.975836975040561,Concept Review,7.27
10837,Application Exercise,5.1348834191042725,Concept Review,7.27
10837,Critical Thinking Activity,5.38395998189868,Concept Review,7.27
10837,Advanced Practice,4.907512612668816,Concept Review,7.27
10838,Concept Review,3.550225306554136,Concept Review,0.56
10838,Practice Questions,3.100502428308305,Concept Review,0.56
10838,Application Exercise,3.377959464685145,Concept Review,0.56
10838,Critical Thinking Activity,3.1618232253621827,Concept Review,0.56
10838,Advanced Practice,2.8579729384322756,Concept Review,0.56
10839,Concept Review,4.562722984905397,Critical Thinking Activity,4.5
10839,Practice Questions,4.608097862445442,Critical Thinking Activity,4.5
10839,Application Exercise,5.035563623869388,Critical Thinking Activity,4.5
10839,Critical Thinking Activity,4.875062597390448,Critical Thinking Activity,4.5
10839,Advanced Practice,5.1362269996664445,Critical Thinking Activity,4.5
10840,Concept Review,5.286769630013991,Advanced Practice,5.8
10840,Practice Questions,5.43179936176416,Advanced Practice,5.8
10840,Application Exercise,6.248569373551658,Advanced Practice,5.8
10840,Critical Thinking Activity,5.53300596511388,Advanced Practice,5.8
10840,Advanced Practice,5.139682948584289,Advanced Practice,5.8
10841,Concept Review,4.147590052928425,Concept Review,5.73
10841,Practice Questions,4.581628991573295,Concept Review,5.73
10841,Application Exercise,4.081456687541516,Concept Review,5.73
10841,Critical Thinking Activity,4.421561104417835,Concept Review,5.73
10841,Advanced Practice,4.296377645742265,Concept Review,5.73
10842,Concept Review,2.452699537230587,Application Exercise,5.0
10842,Practice Questions,2.844970856964309,Application Exercise,5.0
10842,Application Exercise,3.3102283536942707,Application Exercise,5.0
10842,Critical Thinking Activity,2.434473366273536,Application Exercise,5.0
10842,Advanced Practice,2.6901996676845883,Application Exercise,5.0
10843,Concept Review,2.0278668310380326,Advanced Practice,4.86
10843,Practice Questions,3.392930964592106,Advanced Practice,4.86
10843,Application Exercise,4.480265724503399,Advanced Practice,4.86
10843,Critical Thinking Activity,3.0983033507180426,Advanced Practice,4.86
10843,Advanced Practice,3.4394430660898325,Advanced Practice,4.86
10844,Concept Review,2.6180177235467523,Application Exercise,3.44
10844,Practice Questions,3.302535619218049,Application Exercise,3.44
10844,Application Exercise,4.268805127105266,Application Exercise,3.44
10844,Critical Thinking Activity,3.821159692910599,Application Exercise,3.44
10844,Advanced Practice,3.9559470540297625,Application Exercise,3.44
10845,Concept Review,2.877642873982945,Concept Review,4.89
10845,Practice Questions,3.19371839330213,Concept Review,4.89
10845,Application Exercise,3.189329983158925,Concept Review,4.89
10845,Critical Thinking Activity,2.3325878757110012,Concept Review,4.89
10845,Advanced Practice,2.355467146390858,Concept Review,4.89
10846,Concept Review,3.972159505423881,Practice Questions,2.26
10846,Practice Questions,3.2240463707002855,Practice Questions,2.26
10846,Application Exercise,4.189036970792224,Practice Questions,2.26
10846,Critical Thinking Activity,4.251935720291022,Practice Questions,2.26
10846,Advanced Practice,3.453144650002194,Practice Questions,2.26
10847,Concept Review,4.279307098967394,Application Exercise,6.07
10847,Practice Questions,4.180702003568857,Application Exercise,6.07
10847,Application Exercise,4.694444379965458,Application Exercise,6.07
10847,Critical Thinking Activity,4.735625364246254,Application Exercise,6.07
10847,Advanced Practice,4.500201116601468,Application Exercise,6.07
10848,Concept Review,4.1005852889010255,Application Exercise,7.58
10848,Practice Questions,4.3764840565846574,Application Exercise,7.58
10848,Application Exercise,5.406329405617396,Application Exercise,7.58
10848,Critical Thinking Activity,5.05458652996043,Application Exercise,7.58
10848,Advanced Practice,4.786447311402712,Application Exercise,7.58
10849,Concept Review,1.724211003230043,Advanced Practice,4.21
10849,Practice Questions,3.2561673541246883,Advanced Practice,4.21
10849,Application Exercise,3.5656745243810724,Advanced Practice,4.21
10849,Critical Thinking Activity,2.595333385953152,Advanced Practice,4.21
10849,Advanced Practice,2.430807604323916,Advanced Practice,4.21
10850,Concept Review,2.1283260344431487,Concept Review,2.55
10850,Practice Questions,2.5656734597063955,Concept Review,2.55
10850,Application Exercise,2.561739317337403,Concept Review,2.55
10850,Critical Thinking Activity,2.28758901483862,Concept Review,2.55
10850,Advanced Practice,2.2821248699015904,Concept Review,2.55
10851,Concept Review,1.1926726688438585,Application Exercise,1.34
10851,Practice Questions,1.5821747696191655,Application Exercise,1.34
10851,Application Exercise,2.297237829371812,Application Exercise,1.34
10851,Critical Thinking Activity,2.405040968224703,Application Exercise,1.34
10851,Advanced Practice,2.1357321745109275,Application Exercise,1.34
10852,Concept Review,4.1264045927056365,Advanced Practice,1.66
10852,Practice Questions,4.121232381846884,Advanced Practice,1.66
10852,Application Exercise,4.646755602467894,Advanced Practice,1.66
10852,Critical Thinking Activity,3.80733697634012,Advanced Practice,1.66
10852,Advanced Practice,3.951530826499498,Advanced Practice,1.66
10853,Concept Review,4.944375424874794,Advanced Practice,5.77
10853,Practice Questions,4.994458895059031,Advanced Practice,5.77
10853,Application Exercise,5.249758200845335,Advanced Practice,5.77
10853,Critical Thinking Activity,4.674624778352368,Advanced Practice,5.77
10853,Advanced Practice,5.009654668610778,Advanced Practice,5.77
10854,Concept Review,3.812394377130328,Application Exercise,2.85
10854,Practice Questions,3.812415753534519,Application Exercise,2.85
10854,Application Exercise,4.488828588621331,Application Exercise,2.85
10854,Critical Thinking Activity,4.36709289495267,Application Exercise,2.85
10854,Advanced Practice,4.465260084711002,Application Exercise,2.85
10855,Concept Review,3.025518141262896,Advanced Practice,2.25
10855,Practice Questions,3.08440083377448,Advanced Practice,2.25
10855,Application Exercise,3.6012001521307737,Advanced Practice,2.25
10855,Critical Thinking Activity,3.1629393458972537,Advanced Practice,2.25
10855,Advanced Practice,3.200186843953589,Advanced Practice,2.25
10856,Concept Review,1.3080322429194244,Critical Thinking Activity,0.53
10856,Practice Questions,2.6763028360872996,Critical Thinking Activity,0.53
10856,Application Exercise,3.539470564646722,Critical Thinking Activity,0.53
10856,Critical Thinking Activity,2.3005477040296958,Critical Thinking Activity,0.53
10856,Advanced Practice,2.349752896682399,Critical Thinking Activity,0.53
10857,Concept Review,5.077330408924675,Critical Thinking Activity,4.77
10857,Practice Questions,5.543114819296629,Critical Thinking Activity,4.77
10857,Application Exercise,6.114419276037967,Critical Thinking Activity,4.77
10857,Critical Thinking Activity,4.7131986665613725,Critical Thinking Activity,4.77
10857,Advanced Practice,5.537132669476426,Critical Thinking Activity,4.77
10858,Concept Review,2.3714241270224283,Advanced Practice,3.11
10858,Practice Questions,2.790504068342743,Advanced Practice,3.11
10858,Application Exercise,4.015819744573893,Advanced Practice,3.11
10858,Critical Thinking Activity,3.3700892148045667,Advanced Practice,3.11
10858,Advanced Practice,3.600475625752246,Advanced Practice,3.11
10859,Concept Review,3.3396442345697754,Concept Review,3.69
10859,Practice Questions,2.7902901054865987,Concept Review,3.69
10859,Application Exercise,2.942833721284576,Concept Review,3.69
10859,Critical Thinking Activity,2.637719345494656,Concept Review,3.69
10859,Advanced Practice,2.9061829776623522,Concept Review,3.69
10860,Concept Review,6.007684442482614,Concept Review,5.24
10860,Practice Questions,6.017472331573808,Concept Review,5.24
10860,Application Exercise,6.242310117325017,Concept Review,5.24
10860,Critical Thinking Activity,6.408637681700741,Concept Review,5.24
10860,Advanced Practice,5.969481426364693,Concept Review,5.24
10861,Concept Review,2.91202582643639,Application Exercise,4.74
10861,Practice Questions,2.404220251051922,Application Exercise,4.74
10861,Application Exercise,2.7646627407931743,Application Exercise,4.74
10861,Critical Thinking Activity,3.471042653847845,Application Exercise,4.74
10861,Advanced Practice,3.032711594850926,Application Exercise,4.74
10862,Concept Review,1.5521341832074693,Practice Questions,1.42
10862,Practice Questions,2.417035182798762,Practice Questions,1.42
10862,Application Exercise,3.6237624641894746,Practice Questions,1.42
10862,Critical Thinking Activity,1.7153182161231264,Practice Questions,1.42
10862,Advanced Practice,2.1264972048623054,Practice Questions,1.42
10863,Concept Review,1.4370083354749683,Critical Thinking Activity,0.75
10863,Practice Questions,1.4138192177990967,Critical Thinking Activity,0.75
10863,Application Exercise,1.3991823978373836,Critical Thinking Activity,0.75
10863,Critical Thinking Activity,1.5993878670647521,Critical Thinking Activity,0.75
10863,Advanced Practice,1.6092237149098683,Critical Thinking Activity,0.75
10864,Concept Review,2.3489181268737775,Advanced Practice,3.3
10864,Practice Questions,3.1473932370591235,Advanced Practice,3.3
10864,Application Exercise,3.7153994757622724,Advanced Practice,3.3
10864,Critical Thinking Activity,2.9753919023708963,Advanced Practice,3.3
10864,Advanced Practice,3.0677107490265265,Advanced Practice,3.3
10865,Concept Review,5.923701798868964,Concept Review,9.2
10865,Practice Questions,5.900746888742165,Concept Review,9.2
10865,Application Exercise,6.827888753828842,Concept Review,9.2
10865,Critical Thinking Activity,6.501281257800403,Concept Review,9.2
10865,Advanced Practice,6.405556216888412,Concept Review,9.2
10866,Concept Review,5.982437094142682,Concept Review,7.04
10866,Practice Questions,6.019635584006885,Concept Review,7.04
10866,Application Exercise,6.417192418274756,Concept Review,7.04
10866,Critical Thinking Activity,5.968372372428872,Concept Review,7.04
10866,Advanced Practice,6.367193060150164,Concept Review,7.04
10867,Concept Review,5.3012117314749165,Concept Review,4.87
10867,Practice Questions,5.374337332602096,Concept Review,4.87
10867,Application Exercise,5.637212299097635,Concept Review,4.87
10867,Critical Thinking Activity,5.2225636778607845,Concept Review,4.87
10867,Advanced Practice,4.913254624920561,Concept Review,4.87
10868,Concept Review,5.493113704453829,Application Exercise,3.76
10868,Practice Questions,5.464841804040891,Application Exercise,3.76
10868,Application Exercise,5.932787057347797,Application Exercise,3.76
10868,Critical Thinking Activity,6.075188496484715,Application Exercise,3.76
10868,Advanced Practice,5.8634090770122,Application Exercise,3.76
10869,Concept Review,2.8777051985340107,Advanced Practice,2.25
10869,Practice Questions,2.819976361396083,Advanced Practice,2.25
10869,Application Exercise,4.319580267322099,Advanced Practice,2.25
10869,Critical Thinking Activity,2.637699285469364,Advanced Practice,2.25
10869,Advanced Practice,2.849648006744232,Advanced Practice,2.25
10870,Concept Review,1.4023393219730975,Practice Questions,2.31
10870,Practice Questions,2.122445796012946,Practice Questions,2.31
10870,Application Exercise,2.8815825185933774,Practice Questions,2.31
10870,Critical Thinking Activity,1.9099520178680305,Practice Questions,2.31
10870,Advanced Practice,1.7982741231966484,Practice Questions,2.31
10871,Concept Review,4.354371960159839,Concept Review,3.48
10871,Practice Questions,3.6170191407234613,Concept Review,3.48
10871,Application Exercise,3.338481084152676,Concept Review,3.48
10871,Critical Thinking Activity,3.964331131017726,Concept Review,3.48
10871,Advanced Practice,3.451365375932317,Concept Review,3.48
10872,Concept Review,4.75279926330151,Advanced Practice,2.69
10872,Practice Questions,5.598049341420816,Advanced Practice,2.69
10872,Application Exercise,6.222851649137796,Advanced Practice,2.69
10872,Critical Thinking Activity,4.649260833395716,Advanced Practice,2.69
10872,Advanced Practice,5.173467214137122,Advanced Practice,2.69
10873,Concept Review,2.9147448703511856,Application Exercise,2.34
10873,Practice Questions,3.5728418182874275,Application Exercise,2.34
10873,Application Exercise,4.013360655344551,Application Exercise,2.34
10873,Critical Thinking Activity,3.4370922727267152,Application Exercise,2.34
10873,Advanced Practice,3.9024586380077766,Application Exercise,2.34
10874,Concept Review,3.765270295141381,Advanced Practice,6.0
10874,Practice Questions,3.7436855676082503,Advanced Practice,6.0
10874,Application Exercise,3.729263349768898,Advanced Practice,6.0
10874,Critical Thinking Activity,3.4204159389484396,Advanced Practice,6.0
10874,Advanced Practice,3.7727777074181152,Advanced Practice,6.0
10875,Concept Review,4.77495262023821,Critical Thinking Activity,6.81
10875,Practice Questions,4.277005986631193,Critical Thinking Activity,6.81
10875,Application Exercise,5.360051527258815,Critical Thinking Activity,6.81
10875,Critical Thinking Activity,4.552110299068181,Critical Thinking Activity,6.81
10875,Advanced Practice,4.78191176043912,Critical Thinking Activity,6.81
10876,Concept Review,5.046443802326675,Application Exercise,4.13
10876,Practice Questions,4.695571394712902,Application Exercise,4.13
10876,Application Exercise,5.023029118446861,Application Exercise,4.13
10876,Critical Thinking Activity,5.206774014452582,Application Exercise,4.13
10876,Advanced Practice,5.315448505523136,Application Exercise,4.13
10877,Concept Review,4.952376663609659,Advanced Practice,6.16
10877,Practice Questions,5.034815828083579,Advanced Practice,6.16
10877,Application Exercise,6.207137340582866,Advanced Practice,6.16
10877,Critical Thinking Activity,5.3423441098770965,Advanced Practice,6.16
10877,Advanced Practice,5.067597600318917,Advanced Practice,6.16
10878,Concept Review,3.97147690926659,Advanced Practice,2.35
10878,Practice Questions,3.7483220987290027,Advanced Practice,2.35
10878,Application Exercise,4.577684150706824,Advanced Practice,2.35
10878,Critical Thinking Activity,3.544962825974465,Advanced Practice,2.35
10878,Advanced Practice,3.774481348483813,Advanced Practice,2.35
10879,Concept Review,3.553654642054135,Advanced Practice,5.49
10879,Practice Questions,3.8255746873093655,Advanced Practice,5.49
10879,Application Exercise,4.51610158014753,Advanced Practice,5.49
10879,Critical Thinking Activity,3.2888814295304383,Advanced Practice,5.49
10879,Advanced Practice,3.5778068209661464,Advanced Practice,5.49
10880,Concept Review,3.8453270393823344,Advanced Practice,4.63
10880,Practice Questions,4.377497571974393,Advanced Practice,4.63
10880,Application Exercise,5.420263298683723,Advanced Practice,4.63
10880,Critical Thinking Activity,3.811605166388926,Advanced Practice,4.63
10880,Advanced Practice,4.475813268873941,Advanced Practice,4.63
10881,Concept Review,4.252693747792276,Critical Thinking Activity,6.01
10881,Practice Questions,4.062828027955522,Critical Thinking Activity,6.01
10881,Application Exercise,4.948034391034272,Critical Thinking Activity,6.01
10881,Critical Thinking Activity,4.732897823696017,Critical Thinking Activity,6.01
10881,Advanced Practice,4.2881811405966115,Critical Thinking Activity,6.01
10882,Concept Review,1.8867583877932697,Concept Review,0.27
10882,Practice Questions,1.8697766390546917,Concept Review,0.27
10882,Application Exercise,1.788011128291612,Concept Review,0.27
10882,Critical Thinking Activity,2.5025806739791396,Concept Review,0.27
10882,Advanced Practice,2.675619891474729,Concept Review,0.27
10883,Concept Review,1.82986177312204,Application Exercise,3.45
10883,Practice Questions,2.183779548274347,Application Exercise,3.45
10883,Application Exercise,1.7498121157001911,Application Exercise,3.45
10883,Critical Thinking Activity,2.5517044185869677,Application Exercise,3.45
10883,Advanced Practice,2.3197875739372593,Application Exercise,3.45
10884,Concept Review,5.1818418366004835,Critical Thinking Activity,5.54
10884,Practice Questions,5.2213861037123,Critical Thinking Activity,5.54
10884,Application Exercise,5.821710886528346,Critical Thinking Activity,5.54
10884,Critical Thinking Activity,5.70618333626891,Critical Thinking Activity,5.54
10884,Advanced Practice,5.671864142368777,Critical Thinking Activity,5.54
10885,Concept Review,2.7939945360619314,Critical Thinking Activity,4.51
10885,Practice Questions,3.294939600970692,Critical Thinking Activity,4.51
10885,Application Exercise,4.451891241615588,Critical Thinking Activity,4.51
10885,Critical Thinking Activity,2.940741392537273,Critical Thinking Activity,4.51
10885,Advanced Practice,3.471628411487932,Critical Thinking Activity,4.51
10886,Concept Review,1.9136605750488382,Critical Thinking Activity,3.96
10886,Practice Questions,2.0358855486440235,Critical Thinking Activity,3.96
10886,Application Exercise,3.210695782798819,Critical Thinking Activity,3.96
10886,Critical Thinking Activity,2.272007016157166,Critical Thinking Activity,3.96
10886,Advanced Practice,2.7523061517523617,Critical Thinking Activity,3.96
10887,Concept Review,2.5983076938534615,Advanced Practice,2.5
10887,Practice Questions,2.750461911584189,Advanced Practice,2.5
10887,Application Exercise,3.4690680944615484,Advanced Practice,2.5
10887,Critical Thinking Activity,2.9342615578252635,Advanced Practice,2.5
10887,Advanced Practice,2.492821880924575,Advanced Practice,2.5
10888,Concept Review,3.674979976707202,Critical Thinking Activity,3.41
10888,Practice Questions,4.218372804341302,Critical Thinking Activity,3.41
10888,Application Exercise,5.483849663983756,Critical Thinking Activity,3.41
10888,Critical Thinking Activity,4.5006272554845985,Critical Thinking Activity,3.41
10888,Advanced Practice,4.605627402863263,Critical Thinking Activity,3.41
10889,Concept Review,1.7228167127384737,Advanced Practice,3.8
10889,Practice Questions,2.946330297358605,Advanced Practice,3.8
10889,Application Exercise,3.8603135229749084,Advanced Practice,3.8
10889,Critical Thinking Activity,2.8786911384429748,Advanced Practice,3.8
10889,Advanced Practice,2.8182587031185835,Advanced Practice,3.8
10890,Concept Review,2.594531974701943,Critical Thinking Activity,2.44
10890,Practice Questions,2.973807864485779,Critical Thinking Activity,2.44
10890,Application Exercise,3.7705212211585093,Critical Thinking Activity,2.44
10890,Critical Thinking Activity,2.6285552868618325,Critical Thinking Activity,2.44
10890,Advanced Practice,2.4593591789707245,Critical Thinking Activity,2.44
10891,Concept Review,5.981865437477627,Concept Review,4.57
10891,Practice Questions,5.481555782935221,Concept Review,4.57
10891,Application Exercise,5.855456740012269,Concept Review,4.57
10891,Critical Thinking Activity,5.753065891069566,Concept Review,4.57
10891,Advanced Practice,5.700758248796174,Concept Review,4.57
10892,Concept Review,3.5138704369187583,Critical Thinking Activity,2.92
10892,Practice Questions,3.7513906702928987,Critical Thinking Activity,2.92
10892,Application Exercise,4.325052868034957,Critical Thinking Activity,2.92
10892,Critical Thinking Activity,3.878661473624166,Critical Thinking Activity,2.92
10892,Advanced Practice,4.109195592093357,Critical Thinking Activity,2.92
10893,Concept Review,4.561395910972713,Practice Questions,1.49
10893,Practice Questions,3.3819350002216284,Practice Questions,1.49
10893,Application Exercise,4.588904664207368,Practice Questions,1.49
10893,Critical Thinking Activity,4.446505754848413,Practice Questions,1.49
10893,Advanced Practice,3.901263457296658,Practice Questions,1.49
10894,Concept Review,2.091222233871129,Advanced Practice,1.06
10894,Practice Questions,1.8229449349107232,Advanced Practice,1.06
10894,Application Exercise,2.598869253403458,Advanced Practice,1.06
10894,Critical Thinking Activity,1.8263632246468267,Advanced Practice,1.06
10894,Advanced Practice,2.059229363877895,Advanced Practice,1.06
10895,Concept Review,3.4282287536349174,Critical Thinking Activity,6.11
10895,Practice Questions,3.696932728075789,Critical Thinking Activity,6.11
10895,Application Exercise,3.8915205775952204,Critical Thinking Activity,6.11
10895,Critical Thinking Activity,3.6259622623893097,Critical Thinking Activity,6.11
10895,Advanced Practice,4.072733930409219,Critical Thinking Activity,6.11
10896,Concept Review,1.9218795350711961,Advanced Practice,3.46
10896,Practice Questions,2.7708885835479222,Advanced Practice,3.46
10896,Application Exercise,2.6219828767221958,Advanced Practice,3.46
10896,Critical Thinking Activity,3.0905581386613816,Advanced Practice,3.46
10896,Advanced Practice,2.9191283476571415,Advanced Practice,3.46
10897,Concept Review,3.3176675682659065,Critical Thinking Activity,2.04
10897,Practice Questions,3.45533444903481,Critical Thinking Activity,2.04
10897,Application Exercise,4.167879105747564,Critical Thinking Activity,2.04
10897,Critical Thinking Activity,3.385230852370928,Critical Thinking Activity,2.04
10897,Advanced Practice,2.7858563912030965,Critical Thinking Activity,2.04
10898,Concept Review,2.299665413812814,Advanced Practice,4.5
10898,Practice Questions,3.3070486040620173,Advanced Practice,4.5
10898,Application Exercise,4.029611393963118,Advanced Practice,4.5
10898,Critical Thinking Activity,2.934018947774492,Advanced Practice,4.5
10898,Advanced Practice,3.414303362712844,Advanced Practice,4.5
10899,Concept Review,5.1199731845051755,Practice Questions,3.73
10899,Practice Questions,4.821280040756385,Practice Questions,3.73
10899,Application Exercise,5.785844822674473,Practice Questions,3.73
10899,Critical Thinking Activity,4.912227637642944,Practice Questions,3.73
10899,Advanced Practice,5.073096809796945,Practice Questions,3.73
10900,Concept Review,6.316110676022166,Critical Thinking Activity,6.64
10900,Practice Questions,6.253579325327078,Critical Thinking Activity,6.64
10900,Application Exercise,7.160427733473041,Critical Thinking Activity,6.64
10900,Critical Thinking Activity,6.81187657224494,Critical Thinking Activity,6.64
10900,Advanced Practice,6.5213204087923575,Critical Thinking Activity,6.64
10901,Concept Review,3.5507951617051035,Advanced Practice,3.52
10901,Practice Questions,3.703449555305094,Advanced Practice,3.52
10901,Application Exercise,4.201506052533914,Advanced Practice,3.52
10901,Critical Thinking Activity,4.158423666805241,Advanced Practice,3.52
10901,Advanced Practice,3.8413359553172164,Advanced Practice,3.52
10902,Concept Review,4.701191407251712,Critical Thinking Activity,6.03
10902,Practice Questions,4.379949231596374,Critical Thinking Activity,6.03
10902,Application Exercise,5.034663728208783,Critical Thinking Activity,6.03
10902,Critical Thinking Activity,5.003410232851622,Critical Thinking Activity,6.03
10902,Advanced Practice,4.906876946946811,Critical Thinking Activity,6.03
10903,Concept Review,-0.02289371726124534,Advanced Practice,0.0
10903,Practice Questions,1.6581864739244683,Advanced Practice,0.0
10903,Application Exercise,2.691656445193288,Advanced Practice,0.0
10903,Critical Thinking Activity,1.6994883721881535,Advanced Practice,0.0
10903,Advanced Practice,1.5092695700132812,Advanced Practice,0.0
10904,Concept Review,3.029438392102467,Critical Thinking Activity,1.8
10904,Practice Questions,2.8763032392219996,Critical Thinking Activity,1.8
10904,Application Exercise,3.149507656574084,Critical Thinking Activity,1.8
10904,Critical Thinking Activity,2.593317075796141,Critical Thinking Activity,1.8
10904,Advanced Practice,2.8219985487523234,Critical Thinking Activity,1.8
10905,Concept Review,3.6418452071303826,Advanced Practice,1.88
10905,Practice Questions,4.619450485139181,Advanced Practice,1.88
10905,Application Exercise,5.052681289461917,Advanced Practice,1.88
10905,Critical Thinking Activity,4.219034108049032,Advanced Practice,1.88
10905,Advanced Practice,4.363976372398376,Advanced Practice,1.88
10906,Concept Review,1.8986256456731727,Advanced Practice,2.12
10906,Practice Questions,2.1685831546376484,Advanced Practice,2.12
10906,Application Exercise,2.6456933633121573,Advanced Practice,2.12
10906,Critical Thinking Activity,2.3969974730047867,Advanced Practice,2.12
10906,Advanced Practice,2.4660135285143094,Advanced Practice,2.12
10907,Concept Review,3.351224065324721,Practice Questions,5.02
10907,Practice Questions,3.4973836855774323,Practice Questions,5.02
10907,Application Exercise,4.345210561969518,Practice Questions,5.02
10907,Critical Thinking Activity,3.62378840403975,Practice Questions,5.02
10907,Advanced Practice,3.094832656565891,Practice Questions,5.02
10908,Concept Review,3.645116489094968,Advanced Practice,2.41
10908,Practice Questions,3.488011582620037,Advanced Practice,2.41
10908,Application Exercise,3.8112908210660557,Advanced Practice,2.41
10908,Critical Thinking Activity,3.396866214836413,Advanced Practice,2.41
10908,Advanced Practice,3.112187599821829,Advanced Practice,2.41
10909,Concept Review,4.163385393808306,Practice Questions,3.32
10909,Practice Questions,3.564183655636402,Practice Questions,3.32
10909,Application Exercise,5.049315311809254,Practice Questions,3.32
10909,Critical Thinking Activity,4.333312990184897,Practice Questions,3.32
10909,Advanced Practice,4.472359870499818,Practice Questions,3.32
10910,Concept Review,4.265854416653349,Advanced Practice,5.15
10910,Practice Questions,3.8881443471855004,Advanced Practice,5.15
10910,Application Exercise,4.636492860898614,Advanced Practice,5.15
10910,Critical Thinking Activity,3.679746077436469,Advanced Practice,5.15
10910,Advanced Practice,4.185794894815842,Advanced Practice,5.15
10911,Concept Review,3.8809995469302625,Concept Review,5.35
10911,Practice Questions,3.8187207469864544,Concept Review,5.35
10911,Application Exercise,4.045615274753826,Concept Review,5.35
10911,Critical Thinking Activity,4.174316648842449,Concept Review,5.35
10911,Advanced Practice,3.6208783461877556,Concept Review,5.35
10912,Concept Review,3.4398397110377514,Critical Thinking Activity,2.9
10912,Practice Questions,3.2780665850844812,Critical Thinking Activity,2.9
10912,Application Exercise,3.870023830718515,Critical Thinking Activity,2.9
10912,Critical Thinking Activity,3.670375705928264,Critical Thinking Activity,2.9
10912,Advanced Practice,3.158594969931129,Critical Thinking Activity,2.9
10913,Concept Review,5.06080615629787,Advanced Practice,6.19
10913,Practice Questions,5.038484961175976,Advanced Practice,6.19
10913,Application Exercise,5.736242546595871,Advanced Practice,6.19
10913,Critical Thinking Activity,5.0069105619342595,Advanced Practice,6.19
10913,Advanced Practice,5.093081864032205,Advanced Practice,6.19
10914,Concept Review,2.9386447355513994,Advanced Practice,1.22
10914,Practice Questions,3.19935588249386,Advanced Practice,1.22
10914,Application Exercise,3.4508089138664433,Advanced Practice,1.22
10914,Critical Thinking Activity,2.759161774332666,Advanced Practice,1.22
10914,Advanced Practice,2.7453196466208154,Advanced Practice,1.22
10915,Concept Review,3.7362310970260455,Advanced Practice,5.73
10915,Practice Questions,4.269246376079635,Advanced Practice,5.73
10915,Application Exercise,5.225210090587913,Advanced Practice,5.73
10915,Critical Thinking Activity,3.963295145124907,Advanced Practice,5.73
10915,Advanced Practice,3.6784625836671454,Advanced Practice,5.73
10916,Concept Review,3.4372536166203815,Critical Thinking Activity,7.02
10916,Practice Questions,4.192110820948821,Critical Thinking Activity,7.02
10916,Application Exercise,5.327484296279257,Critical Thinking Activity,7.02
10916,Critical Thinking Activity,4.017159147794465,Critical Thinking Activity,7.02
10916,Advanced Practice,4.171268172029037,Critical Thinking Activity,7.02
10917,Concept Review,4.184641007677372,Application Exercise,5.9
10917,Practice Questions,4.3585613152813245,Application Exercise,5.9
10917,Application Exercise,4.697926239121457,Application Exercise,5.9
10917,Critical Thinking Activity,4.94119362890008,Application Exercise,5.9
10917,Advanced Practice,5.119083784588904,Application Exercise,5.9
10918,Concept Review,0.12161115518913146,Application Exercise,0.0
10918,Practice Questions,1.0532092082844642,Application Exercise,0.0
10918,Application Exercise,1.7540109525589265,Application Exercise,0.0
10918,Critical Thinking Activity,1.380041674323511,Application Exercise,0.0
10918,Advanced Practice,1.6170649633884016,Application Exercise,0.0
10919,Concept Review,5.019513492923101,Practice Questions,3.91
10919,Practice Questions,5.139418320918525,Practice Questions,3.91
10919,Application Exercise,6.085094990207111,Practice Questions,3.91
10919,Critical Thinking Activity,4.658071151271914,Practice Questions,3.91
10919,Advanced Practice,4.742077104515365,Practice Questions,3.91
10920,Concept Review,2.479418698359547,Critical Thinking Activity,3.86
10920,Practice Questions,2.965800839787976,Critical Thinking Activity,3.86
10920,Application Exercise,4.186412061724159,Critical Thinking Activity,3.86
10920,Critical Thinking Activity,3.1066823764009612,Critical Thinking Activity,3.86
10920,Advanced Practice,2.9808742404808775,Critical Thinking Activity,3.86
10921,Concept Review,4.644523688462045,Practice Questions,3.8
10921,Practice Questions,4.578565713953353,Practice Questions,3.8
10921,Application Exercise,6.213000211953924,Practice Questions,3.8
10921,Critical Thinking Activity,4.673052466190452,Practice Questions,3.8
10921,Advanced Practice,4.687086555218007,Practice Questions,3.8
10922,Concept Review,3.980184951628293,Critical Thinking Activity,6.12
10922,Practice Questions,4.307963328597101,Critical Thinking Activity,6.12
10922,Application Exercise,5.176608845562461,Critical Thinking Activity,6.12
10922,Critical Thinking Activity,4.12085143344378,Critical Thinking Activity,6.12
